store_id,segment,month,status,store_name,gmv
MI_00863,Mid Market,2023-07-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2023-08-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2023-09-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2023-10-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2023-11-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2023-12-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2024-01-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2024-02-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2024-03-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2024-04-01,churn,Comercial2 Mais,0.0
MI_00863,Mid Market,2024-05-01,ativo,Comercial2 Mais,29507.009490109354
MI_00863,Mid Market,2024-06-01,ativo,Comercial2 Mais,22007.31578923543
MI_00863,Mid Market,2024-07-01,ativo,Comercial2 Mais,32293.711690316744
MI_00863,Mid Market,2024-08-01,ativo,Comercial2 Mais,27349.527561839535
MI_00863,Mid Market,2024-09-01,ativo,Comercial2 Mais,22559.782968094358
MI_00863,Mid Market,2024-10-01,ativo,Comercial2 Mais,33298.74757310441
MI_00863,Mid Market,2024-11-01,ativo,Comercial2 Mais,27746.216972753584
MI_00863,Mid Market,2024-12-01,ativo,Comercial2 Mais,24005.51242642581
MI_00864,Mid Market,2023-01-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-02-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-03-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-04-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-05-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-06-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-07-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-08-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-09-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-10-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-11-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2023-12-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2024-01-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2024-02-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2024-03-01,churn,Casa5 Express2,0.0
MI_00864,Mid Market,2024-04-01,ativo,Casa5 Express2,28295.76552437789
MI_00864,Mid Market,2024-05-01,ativo,Casa5 Express2,32080.031285409957
MI_00864,Mid Market,2024-06-01,ativo,Casa5 Express2,32701.841541974158
MI_00864,Mid Market,2024-07-01,ativo,Casa5 Express2,34193.57877995093
MI_00864,Mid Market,2024-08-01,ativo,Casa5 Express2,33456.70758365972
MI_00864,Mid Market,2024-09-01,ativo,Casa5 Express2,21552.45666886986
MI_00864,Mid Market,2024-10-01,ativo,Casa5 Express2,27386.121336890683
MI_00864,Mid Market,2024-11-01,ativo,Casa5 Express2,34274.10770295092
MI_00864,Mid Market,2024-12-01,ativo,Casa5 Express2,27993.795089977117
MI_00865,Mid Market,2023-01-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-02-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-03-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-04-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-05-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-06-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-07-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-08-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-09-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-10-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-11-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2023-12-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2024-01-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2024-02-01,churn,Top3 Online1,0.0
MI_00865,Mid Market,2024-03-01,ativo,Top3 Online1,27411.502257126598
MI_00865,Mid Market,2024-04-01,ativo,Top3 Online1,27931.594302140536
MI_00865,Mid Market,2024-05-01,ativo,Top3 Online1,25137.29757617544
MI_00865,Mid Market,2024-06-01,ativo,Top3 Online1,32930.838569287196
MI_00865,Mid Market,2024-07-01,ativo,Top3 Online1,27871.003066241636
MI_00865,Mid Market,2024-08-01,ativo,Top3 Online1,27763.25508389947
MI_00865,Mid Market,2024-09-01,ativo,Top3 Online1,35833.892872540244
MI_00865,Mid Market,2024-10-01,ativo,Top3 Online1,29035.766172362022
MI_00865,Mid Market,2024-11-01,ativo,Top3 Online1,24811.10459372685
MI_00865,Mid Market,2024-12-01,ativo,Top3 Online1,30196.04134295157
MI_00866,Mid Market,2023-01-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-02-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-03-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-04-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-05-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-06-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-07-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-08-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-09-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-10-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-11-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2023-12-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-01-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-02-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-03-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-04-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-05-01,churn,Comercial3 Mix1,0.0
MI_00866,Mid Market,2024-06-01,ativo,Comercial3 Mix1,31691.968334294692
MI_00866,Mid Market,2024-07-01,ativo,Comercial3 Mix1,31678.056722063044
MI_00866,Mid Market,2024-08-01,ativo,Comercial3 Mix1,32338.655376532744
MI_00866,Mid Market,2024-09-01,ativo,Comercial3 Mix1,31680.341248665693
MI_00866,Mid Market,2024-10-01,ativo,Comercial3 Mix1,25550.564032058282
MI_00866,Mid Market,2024-11-01,ativo,Comercial3 Mix1,34917.764747203415
MI_00866,Mid Market,2024-12-01,ativo,Comercial3 Mix1,35901.651980643976
MI_00867,Mid Market,2023-01-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-02-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-03-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-04-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-05-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-06-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-07-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-08-01,churn,Casa2 Brasil4,0.0
MI_00867,Mid Market,2023-09-01,ativo,Casa2 Brasil4,19887.879482043834
MI_00867,Mid Market,2023-10-01,ativo,Casa2 Brasil4,19494.578263114494
MI_00867,Mid Market,2023-11-01,ativo,Casa2 Brasil4,30137.799617606583
MI_00867,Mid Market,2023-12-01,ativo,Casa2 Brasil4,29346.62302784151
MI_00867,Mid Market,2024-01-01,ativo,Casa2 Brasil4,30175.5862039515
MI_00867,Mid Market,2024-02-01,ativo,Casa2 Brasil4,30607.871020182454
MI_00867,Mid Market,2024-03-01,ativo,Casa2 Brasil4,26630.697704787763
MI_00867,Mid Market,2024-04-01,ativo,Casa2 Brasil4,28463.15346448126
MI_00867,Mid Market,2024-05-01,ativo,Casa2 Brasil4,27567.93409397517
MI_00867,Mid Market,2024-06-01,ativo,Casa2 Brasil4,21244.782608476246
MI_00867,Mid Market,2024-07-01,ativo,Casa2 Brasil4,31241.78205708205
MI_00867,Mid Market,2024-08-01,ativo,Casa2 Brasil4,28336.213514528743
MI_00867,Mid Market,2024-09-01,ativo,Casa2 Brasil4,30814.95629046851
MI_00867,Mid Market,2024-10-01,ativo,Casa2 Brasil4,29168.884115948014
MI_00867,Mid Market,2024-11-01,ativo,Casa2 Brasil4,29444.167373462387
MI_00867,Mid Market,2024-12-01,ativo,Casa2 Brasil4,25076.8366421665
MI_00868,Mid Market,2023-01-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-02-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-03-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-04-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-05-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-06-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-07-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-08-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-09-01,churn,Mundo4 Total1,0.0
MI_00868,Mid Market,2023-10-01,ativo,Mundo4 Total1,21267.229202774608
MI_00868,Mid Market,2023-11-01,ativo,Mundo4 Total1,20194.72842366555
MI_00868,Mid Market,2023-12-01,ativo,Mundo4 Total1,21011.51714144446
MI_00868,Mid Market,2024-01-01,ativo,Mundo4 Total1,31181.01914442993
MI_00868,Mid Market,2024-02-01,ativo,Mundo4 Total1,21202.9768044695
MI_00868,Mid Market,2024-03-01,ativo,Mundo4 Total1,23077.44031702445
MI_00868,Mid Market,2024-04-01,ativo,Mundo4 Total1,27723.03676566385
MI_00868,Mid Market,2024-05-01,ativo,Mundo4 Total1,28441.53733188517
MI_00868,Mid Market,2024-06-01,ativo,Mundo4 Total1,22652.254385622004
MI_00868,Mid Market,2024-07-01,ativo,Mundo4 Total1,31912.590271794255
MI_00868,Mid Market,2024-08-01,ativo,Mundo4 Total1,32290.910090072528
MI_00868,Mid Market,2024-09-01,ativo,Mundo4 Total1,24926.732277708
MI_00868,Mid Market,2024-10-01,ativo,Mundo4 Total1,26052.313538968665
MI_00868,Mid Market,2024-11-01,ativo,Mundo4 Total1,36039.82061983604
MI_00868,Mid Market,2024-12-01,ativo,Mundo4 Total1,34885.07168969217
MI_00869,Mid Market,2023-01-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-02-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-03-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-04-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-05-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-06-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-07-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-08-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-09-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-10-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-11-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2023-12-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-01-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-02-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-03-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-04-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-05-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-06-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-07-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-08-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-09-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-10-01,churn,Casa1 Shop5,0.0
MI_00869,Mid Market,2024-11-01,ativo,Casa1 Shop5,32489.17353222861
MI_00869,Mid Market,2024-12-01,ativo,Casa1 Shop5,23733.49832265901
MI_00870,Mid Market,2023-01-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-02-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-03-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-04-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-05-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-06-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-07-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-08-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-09-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-10-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-11-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2023-12-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-01-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-02-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-03-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-04-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-05-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-06-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-07-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-08-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-09-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-10-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-11-01,churn,Top4 Market2,0.0
MI_00870,Mid Market,2024-12-01,ativo,Top4 Market2,28773.961213538634
MI_00871,Mid Market,2023-01-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-02-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-03-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-04-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-05-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-06-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-07-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-08-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-09-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-10-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-11-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2023-12-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2024-01-01,churn,Mega3 Online4,0.0
MI_00871,Mid Market,2024-02-01,ativo,Mega3 Online4,26412.784880985386
MI_00871,Mid Market,2024-03-01,ativo,Mega3 Online4,22009.712451962307
MI_00871,Mid Market,2024-04-01,ativo,Mega3 Online4,25835.178588826457
MI_00871,Mid Market,2024-05-01,ativo,Mega3 Online4,28318.174870499737
MI_00871,Mid Market,2024-06-01,ativo,Mega3 Online4,25027.115401580468
MI_00871,Mid Market,2024-07-01,ativo,Mega3 Online4,31734.884437571996
MI_00871,Mid Market,2024-08-01,ativo,Mega3 Online4,33071.57017533095
MI_00871,Mid Market,2024-09-01,ativo,Mega3 Online4,26164.8315179671
MI_00871,Mid Market,2024-10-01,ativo,Mega3 Online4,34063.04985891187
MI_00871,Mid Market,2024-11-01,ativo,Mega3 Online4,23705.04489021848
MI_00871,Mid Market,2024-12-01,ativo,Mega3 Online4,35065.93647933984
MI_00872,Mid Market,2023-01-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-02-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-03-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-04-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-05-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-06-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-07-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-08-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-09-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-10-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-11-01,churn,Boutique5 Store,0.0
MI_00872,Mid Market,2023-12-01,ativo,Boutique5 Store,20479.733609794377
MI_00872,Mid Market,2024-01-01,ativo,Boutique5 Store,19958.646705557414
MI_00872,Mid Market,2024-02-01,ativo,Boutique5 Store,27470.597578699922
MI_00872,Mid Market,2024-03-01,ativo,Boutique5 Store,25720.922162025578
MI_00872,Mid Market,2024-04-01,ativo,Boutique5 Store,31930.723179387573
MI_00872,Mid Market,2024-05-01,ativo,Boutique5 Store,25112.550034267966
MI_00872,Mid Market,2024-06-01,ativo,Boutique5 Store,24476.215781863175
MI_00872,Mid Market,2024-07-01,ativo,Boutique5 Store,27836.31173765841
MI_00872,Mid Market,2024-08-01,ativo,Boutique5 Store,27638.3700162963
MI_00872,Mid Market,2024-09-01,ativo,Boutique5 Store,26463.532837029223
MI_00872,Mid Market,2024-10-01,ativo,Boutique5 Store,31952.318915823485
MI_00872,Mid Market,2024-11-01,ativo,Boutique5 Store,33402.21841437952
MI_00872,Mid Market,2024-12-01,ativo,Boutique5 Store,35294.759535452045
MI_00873,Mid Market,2023-01-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-02-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-03-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-04-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-05-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-06-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-07-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-08-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-09-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-10-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-11-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2023-12-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-01-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-02-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-03-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-04-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-05-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-06-01,churn,Boutique4 Online3,0.0
MI_00873,Mid Market,2024-07-01,ativo,Boutique4 Online3,34404.96145683955
MI_00873,Mid Market,2024-08-01,ativo,Boutique4 Online3,24963.620106220176
MI_00873,Mid Market,2024-09-01,ativo,Boutique4 Online3,31796.12387920379
MI_00873,Mid Market,2024-10-01,ativo,Boutique4 Online3,27590.282995264115
MI_00873,Mid Market,2024-11-01,ativo,Boutique4 Online3,32182.95088971203
MI_00873,Mid Market,2024-12-01,ativo,Boutique4 Online3,29639.725355238304
MI_00874,Mid Market,2023-01-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-02-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-03-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-04-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-05-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-06-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-07-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-08-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-09-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-10-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-11-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2023-12-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2024-01-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2024-02-01,churn,Center Digital1,0.0
MI_00874,Mid Market,2024-03-01,ativo,Center Digital1,32527.47525349476
MI_00874,Mid Market,2024-04-01,ativo,Center Digital1,29557.1804963556
MI_00874,Mid Market,2024-05-01,ativo,Center Digital1,33055.31752759307
MI_00874,Mid Market,2024-06-01,ativo,Center Digital1,31978.93078637276
MI_00874,Mid Market,2024-07-01,ativo,Center Digital1,33431.666242272986
MI_00874,Mid Market,2024-08-01,ativo,Center Digital1,32703.749525859537
MI_00874,Mid Market,2024-09-01,ativo,Center Digital1,28109.67447930655
MI_00874,Mid Market,2024-10-01,ativo,Center Digital1,25515.179646574186
MI_00874,Mid Market,2024-11-01,ativo,Center Digital1,27648.211289268587
MI_00874,Mid Market,2024-12-01,ativo,Center Digital1,22803.54348959926
MI_00875,Mid Market,2023-01-01,churn,Empório5 Market3,0.0
MI_00875,Mid Market,2023-02-01,churn,Empório5 Market3,0.0
MI_00875,Mid Market,2023-03-01,ativo,Empório5 Market3,21119.928703979134
MI_00875,Mid Market,2023-04-01,ativo,Empório5 Market3,21358.224394184792
MI_00875,Mid Market,2023-05-01,ativo,Empório5 Market3,22013.592009027045
MI_00875,Mid Market,2023-06-01,ativo,Empório5 Market3,27429.476624690273
MI_00875,Mid Market,2023-07-01,ativo,Empório5 Market3,27259.9148216634
MI_00875,Mid Market,2023-08-01,ativo,Empório5 Market3,19145.821141629505
MI_00875,Mid Market,2023-09-01,ativo,Empório5 Market3,21939.05568783
MI_00875,Mid Market,2023-10-01,ativo,Empório5 Market3,23003.823884886828
MI_00875,Mid Market,2023-11-01,ativo,Empório5 Market3,22649.965956454842
MI_00875,Mid Market,2023-12-01,ativo,Empório5 Market3,28481.363027265877
MI_00875,Mid Market,2024-01-01,ativo,Empório5 Market3,25520.474967895665
MI_00875,Mid Market,2024-02-01,ativo,Empório5 Market3,26576.93243507084
MI_00875,Mid Market,2024-03-01,ativo,Empório5 Market3,30691.48120419033
MI_00875,Mid Market,2024-04-01,ativo,Empório5 Market3,30578.612469203672
MI_00875,Mid Market,2024-05-01,ativo,Empório5 Market3,21999.3726988823
MI_00875,Mid Market,2024-06-01,ativo,Empório5 Market3,30321.004086362816
MI_00875,Mid Market,2024-07-01,ativo,Empório5 Market3,26927.807010810928
MI_00875,Mid Market,2024-08-01,ativo,Empório5 Market3,25359.1692824049
MI_00875,Mid Market,2024-09-01,ativo,Empório5 Market3,22239.400473813977
MI_00875,Mid Market,2024-10-01,ativo,Empório5 Market3,28944.721857205484
MI_00875,Mid Market,2024-11-01,ativo,Empório5 Market3,27428.194410710465
MI_00875,Mid Market,2024-12-01,ativo,Empório5 Market3,26272.69559514601
MI_00876,Mid Market,2023-01-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-02-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-03-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-04-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-05-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-06-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-07-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-08-01,churn,Center4 Online5,0.0
MI_00876,Mid Market,2023-09-01,ativo,Center4 Online5,25763.537695268627
MI_00876,Mid Market,2023-10-01,ativo,Center4 Online5,27135.15137007767
MI_00876,Mid Market,2023-11-01,ativo,Center4 Online5,21240.91588383648
MI_00876,Mid Market,2023-12-01,ativo,Center4 Online5,19199.67475885278
MI_00876,Mid Market,2024-01-01,ativo,Center4 Online5,29614.70796364862
MI_00876,Mid Market,2024-02-01,ativo,Center4 Online5,19366.874941533453
MI_00876,Mid Market,2024-03-01,ativo,Center4 Online5,31788.423833758334
MI_00876,Mid Market,2024-04-01,ativo,Center4 Online5,28214.08963324893
MI_00876,Mid Market,2024-05-01,ativo,Center4 Online5,24555.32421358301
MI_00876,Mid Market,2024-06-01,ativo,Center4 Online5,23919.15397898573
MI_00876,Mid Market,2024-07-01,ativo,Center4 Online5,20994.861415853567
MI_00876,Mid Market,2024-08-01,ativo,Center4 Online5,24522.9656751537
MI_00876,Mid Market,2024-09-01,ativo,Center4 Online5,23497.840847854633
MI_00876,Mid Market,2024-10-01,ativo,Center4 Online5,30764.160171402338
MI_00876,Mid Market,2024-11-01,ativo,Center4 Online5,24635.891309647493
MI_00876,Mid Market,2024-12-01,ativo,Center4 Online5,30429.44756304929
MI_00877,Mid Market,2023-01-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-02-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-03-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-04-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-05-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-06-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-07-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-08-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-09-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-10-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-11-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2023-12-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-01-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-02-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-03-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-04-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-05-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-06-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-07-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-08-01,churn,Comercial2 Mix,0.0
MI_00877,Mid Market,2024-09-01,ativo,Comercial2 Mix,29988.62692929023
MI_00877,Mid Market,2024-10-01,ativo,Comercial2 Mix,26188.868215052888
MI_00877,Mid Market,2024-11-01,ativo,Comercial2 Mix,22692.26446375497
MI_00877,Mid Market,2024-12-01,ativo,Comercial2 Mix,23058.80820921294
MI_00878,Mid Market,2023-01-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-02-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-03-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-04-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-05-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-06-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-07-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-08-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-09-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-10-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-11-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2023-12-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-01-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-02-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-03-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-04-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-05-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-06-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-07-01,churn,Top1 Online1,0.0
MI_00878,Mid Market,2024-08-01,ativo,Top1 Online1,21567.951433174923
MI_00878,Mid Market,2024-09-01,ativo,Top1 Online1,32126.571311089574
